
NUM;DATE;JACKPOT;N1;N2;N3;N4;N5;E1;E2;NBJEU;EU1;EU2;EU3;EU4;EU5;EU6;EU7;EU8;EU9;EU10;EU11;EU12;NB1;NB2;NB3;NB4;NB5;NB6;NB7;NB8;NB9;NB10;NB11;NB12;MT1;MT2;MT3;MT4;MT5;MT6;MT7;MT8;MT9;MT10;MT11;MT12;
238;2008-08-29;88000000;2;20;25;37;39;5;8;63963743;0;10;19;142;1942;2976;7531;99864;122891;142325;706502;1576572;0;0;3;22;421;663;1672;23195;28571;33547;166973;379037;0,00;473331,60;70696,70;6756,70;329,30;150,40;84,90;32,60;22,90;21,10;9,10;9,70;
237;2008-08-22;69000000;7;27;29;39;50;5;7;51960459;0;8;13;272;2692;3327;11924;119257;153822;146241;688590;1580340;0;2;3;59;524;784;2484;26539;34226;33264;159768;363220;0,00;480634,20;83936,10;2865,40;193,00;109,30;43,50;22,20;14,80;16,60;7,60;7,80;
236;2008-08-15;54000000;11;17;18;26;31;5;6;43027536;0;6;6;104;1894;2611;5713;85184;79612;116247;405036;1253449;0;3;1;27;461;611;1209;19455;17009;26791;86834;282157;0,00;530672,90;150596,30;6205,80;227,10;115,30;75,30;25,70;23,70;17,30;10,70;8,20;
235;2008-08-08;39000000;4;5;15;16;45;4;7;41714729;0;11;9;100;1575;2124;5494;81757;81274;119035;423863;1129770;0;3;3;16;394;520;1224;19424;18378;27325;93397;263371;0,00;280626,30;97334,30;6257,20;264,80;137,40;75,90;26,00;22,50;16,40;9,90;8,80;
234;2008-08-01;26000000;1;22;25;40;50;1;8;37531504;0;12;23;146;2191;2998;5212;76832;67957;110944;337095;1000460;0;5;4;40;480;617;1188;16412;15974;23007;79733;217032;0,00;231444,20;34267,80;3855,90;171,20;87,60;72,00;24,90;24,30;15,80;11,20;9,00;
233;2008-07-25;15000000;7;11;15;24;29;2;7;35447284;0;11;16;181;2353;3235;7389;92362;90737;123005;403243;1154205;0;4;6;49;609;823;1884;24234;23526;31503;100722;290707;0,00;238463,50;46524,50;2937,60;150,60;76,70;47,90;19,50;17,10;13,50;8,80;7,30;
232;2008-07-18;15000000;10;14;16;29;44;5;6;36274902;1;4;8;90;1595;2184;4331;73021;64451;96294;331070;1042331;0;1;0;12;393;583;1077;17912;15366;24293;77168;254447;15000000,00;671085,60;95221,60;6045,80;227,40;116,20;83,70;25,30;24,70;17,70;11,00;8,30;
231;2008-07-11;15000000;9;11;13;19;37;3;4;36171794;1;15;12;113;2068;3026;5332;92778;68874;130105;325974;1173068;1;3;4;27;541;764;1345;22781;16341;32673;75288;277999;15000000,00;178447,50;63300,60;4801,50;174,90;83,60;67,80;19,80;23,10;13,00;11,20;7,40;
230;2008-07-04;15000000;7;19;22;27;48;5;7;36653849;1;8;3;209;2164;2704;8878;89867;113846;111137;497551;1186135;0;3;1;36;396;586;1868;19407;25407;24665;109837;269396;15000000,00;339048,10;256576,90;2630,60;169,30;94,80;41,20;20,80;14,10;15,50;7,40;7,40;
229;2008-06-27;59000000;5;20;26;44;50;5;7;46698354;1;3;10;161;1846;2424;7360;84773;108401;111721;574398;1257393;0;0;3;36;354;467;1658;19841;26451;26431;135980;300483;58278337,00;1151892,70;98066,50;4350,70;252,90;134,80;63,40;28,00;18,90;19,60;8,20;8,90;
228;2008-06-20;43000000;8;11;36;37;45;3;5;41836860;0;2;6;146;1430;2115;6376;69082;100046;95482;562495;1072242;0;1;1;31;331;518;1516;16765;23399;23785;131918;258452;0,00;1547963,80;146429,00;4298,30;292,50;138,40;65,60;30,80;18,30;20,50;7,50;9,30;
227;2008-06-13;28000000;13;16;37;44;50;1;9;46709588;0;9;6;133;1427;2253;5855;69937;91492;113384;493612;1075499;0;4;2;43;433;683;2020;22872;33039;36405;184103;368624;0,00;384056,60;163483,50;5267,90;327,30;145,10;79,70;34,00;22,40;19,30;9,50;10,40;
226;2008-06-06;15000000;7;19;21;40;50;2;9;36662152;0;6;13;101;1670;2599;4480;74309;62653;116201;315394;1038427;0;2;1;22;345;546;983;16399;15050;24925;76262;237074;0,00;452166,50;59223,40;5444,80;219,50;98,70;81,80;25,10;25,70;14,80;11,70;8,40;
225;2008-05-30;15000000;5;7;14;20;49;2;8;36750952;1;7;11;112;1470;2656;5845;70159;84139;116568;429678;984523;1;0;3;25;399;733;1530;17424;20386;29517;101554;229979;15000000,00;388510,00;70160,90;4922,00;250,00;96,80;62,80;26,70;19,20;14,80;8,60;8,90;
224;2008-05-23;15000000;5;9;19;21;38;1;7;37120040;4;25;35;133;2112;3324;5091;84738;67443;135511;328100;1099679;1;4;4;29;513;780;1253;20753;16229;32603;77045;263884;3750000,00;109875,30;22272,00;4186,40;175,70;78,10;72,90;22,30;24,20;12,80;11,40;8,10;
223;2008-05-16;55000000;6;9;15;25;38;4;9;46826695;1;9;15;141;2319;3608;6617;94527;90084;149789;451609;1266755;0;2;4;37;578;915;1663;23893;22147;37443;108921;309452;55609411,00;385019,40;65557,30;4981,50;201,90;90,80;70,70;25,20;22,80;14,60;10,40;8,80;
222;2008-05-09;40000000;8;9;40;42;45;6;7;41668393;0;7;6;70;1123;1786;3765;61366;60817;92395;336750;1049034;0;1;1;12;237;413;827;13833;13556;21319;76783;240850;0,00;440494,40;145839,30;8928,90;371,00;163,30;110,60;34,60;30,10;21,10;12,40;9,50;
221;2008-05-02;27000000;2;26;37;45;48;4;8;38409321;0;3;9;90;996;1670;3979;51678;64059;80991;369328;818435;0;1;1;23;206;367;802;10474;13262;16863;76564;171342;0,00;947429,90;89621,70;6401,50;385,60;160,90;96,50;37,90;26,30;22,20;10,50;11,20;
220;2008-04-25;15000000;4;19;26;27;30;3;8;37468432;0;7;6;107;1766;2546;5053;72836;72057;110891;373668;1026597;0;2;1;30;439;656;1198;17181;16230;26757;84553;234923;0,00;396094,80;131139,50;5252,50;212,10;103,00;74,10;26,20;22,80;15,80;10,10;8,70;
219;2008-04-18;57000000;3;6;7;27;50;5;9;50065590;1;16;16;199;2713;3780;8452;115744;112061;169029;543780;1536553;1;6;6;71;785;1037;2181;29936;27841;44089;130922;380307;58367681,00;231553,30;65711,00;3773,70;184,50;92,70;59,20;22,00;19,60;13,90;9,20;7,80;
218;2008-04-11;42000000;6;25;30;45;50;5;7;44818744;0;12;11;167;2084;2836;6980;81097;100386;110658;543483;1172899;0;4;3;28;497;712;1544;18968;22553;26376;125227;273719;0,00;276382,20;85563,00;4025,60;215,00;110,60;64,20;28,10;19,60;19,00;8,30;9,10;
217;2008-04-04;27000000;11;13;18;37;47;1;6;40639667;0;9;8;74;1351;2283;4598;64196;71461;110370;381736;991122;0;1;3;10;303;535;1142;14903;17004;25049;91813;229344;0,00;334148,30;106679,10;8237,70;300,80;124,60;88,30;32,20;25,00;17,30;10,70;9,80;
216;2008-03-28;15000000;5;9;17;29;39;3;6;37724362;0;11;15;205;2600;3813;6436;92283;78169;139136;380497;1109571;0;1;2;36;470;832;1314;19903;16898;30770;82147;245094;0,00;253782,00;52814,10;2760,30;145,00;69,20;58,60;20,80;21,20;12,70;10,00;8,10;
215;2008-03-21;15000000;2;10;18;22;36;4;6;35882989;1;9;10;139;1790;2798;5862;70395;77238;116947;380510;937962;1;3;5;27;413;691;1358;16506;18457;27895;89825;221024;15000000,00;295037,90;75354,20;3872,20;200,40;89,70;61,20;25,90;20,40;14,40;9,50;9,10;
214;2008-03-14;28000000;13;21;25;35;48;4;8;41374871;1;6;11;106;1616;2638;5553;71296;77532;119597;405167;1034546;1;3;2;28;307;483;1053;14412;15718;24187;84943;214430;28239959,00;510290,00;78988,30;5854,90;256,00;109,70;74,50;29,50;23,40;16,20;10,30;9,50;
213;2008-03-07;15000000;2;7;14;17;35;1;6;39230390;0;6;12;131;1754;3077;5442;78150;73873;141979;364378;1039423;0;4;1;30;464;777;1326;19133;18177;34227;87920;246576;0,00;483841,40;68653,10;4492,00;223,60;89,20;72,00;25,60;23,30;12,90;10,80;9,00;
212;2008-02-29;15000000;12;37;40;47;49;2;9;40912383;1;1;5;85;1234;1719;3594;57754;56611;87641;330516;905143;1;0;1;18;248;374;864;12984;13782;19228;83104;208803;15000000,00;3027516,30;171832,00;7219,80;331,50;166,60;113,80;36,10;31,70;21,90;12,50;10,80;
211;2008-02-22;28000000;4;27;32;46;50;8;9;43476767;1;6;8;69;1443;2058;3825;65641;56984;100730;304084;1002938;0;0;0;15;257;408;824;13850;12057;20857;66231;221147;28912566,00;536213,40;114126,50;9451,40;301,20;147,80;113,60;33,70;33,50;20,20;14,40;10,40;
210;2008-02-15;15000000;12;27;29;45;46;4;7;42659477;0;5;6;101;1385;2134;4792;68192;74454;103888;405013;1063019;0;1;2;27;317;575;1107;15678;16770;24425;91131;249634;0,00;631360,20;149308,10;6335,50;308,00;139,90;89,00;31,90;25,20;19,20;10,60;9,60;
209;2008-02-08;130000000;17;28;30;38;44;1;4;116296484;0;16;32;277;4380;6998;12974;198400;185805;320163;978612;2903388;0;5;3;55;914;1511;2950;45905;43118;73784;227665;692047;0,00;8662872,00;76319,50;6297,60;265,50;116,30;89,60;29,80;27,50;17,00;12,00;9,60;
208;2008-02-01;15000000;22;30;45;47;49;4;9;41815162;0;10;5;97;1126;1726;4114;57175;66082;90181;373520;905485;0;3;2;25;237;328;910;12158;14530;18990;83538;194513;0,00;309432,10;175623,60;6466,20;371,30;169,50;101,60;37,20;27,80;21,70;11,30;11,00;
207;2008-01-25;73000000;2;6;9;19;45;7;8;59918223;1;13;32;151;3088;5626;6345;120457;89838;203458;461419;1608573;0;2;13;43;963;1866;1648;34487;22454;60387;110605;424788;76611580,00;341072,90;39321,30;5952,10;194,00;74,50;94,40;25,30;29,30;13,80;13,10;8,90;
206;2008-01-18;55000000;14;16;23;40;46;4;8;52135917;0;11;12;112;1686;2625;6053;83707;93108;131654;483400;1251631;0;3;4;25;340;599;1340;18554;20956;29388;106899;281581;0,00;350732,50;91237,80;6982,40;309,20;139,00;86,10;31,70;24,60;18,60;10,80;9,90;
205;2008-01-11;39000000;8;24;36;49;50;4;8;43239203;0;4;7;110;1561;2316;5142;70098;76299;104300;408732;1027726;0;1;1;25;332;475;1089;15242;16862;21969;90841;228912;0,00;799925,20;129717,60;5896,20;276,90;130,60;84,00;31,40;24,90;19,40;10,60;10,00;
204;2008-01-04;26000000;10;12;24;25;41;3;5;37242842;0;3;5;147;1718;2177;7468;78873;105988;101337;524785;1104406;0;1;2;36;382;548;1599;17899;23474;24554;114111;254016;0,00;918656,70;156419,90;3800,20;216,70;119,70;49,80;24,00;15,40;17,20;7,10;8,00;
203;2007-12-28;15000000;20;21;22;31;45;7;9;36317748;0;3;5;80;1036;1605;3644;55743;56680;87362;321021;873452;0;0;0;19;239;310;902;12835;13469;20041;76836;202858;0,00;895837,70;152534,50;6809,50;350,50;158,30;99,60;33,20;28,10;19,50;11,40;9,90;
202;2007-12-21;27000000;7;9;28;37;44;6;7;39740225;1;6;14;98;1906;2768;4362;78972;63284;109657;323266;1137935;0;1;1;17;363;541;958;17717;14526;24413;74972;263281;27716872,00;490129,40;59610,30;6082,60;208,50;100,40;91,10;25,60;27,60;17,00;12,40;8,30;
201;2007-12-14;15000000;8;25;30;36;44;3;4;36867660;0;3;2;70;1387;1921;3830;60622;57303;86994;321797;919642;0;0;1;12;308;399;900;14122;13882;20282;78323;215901;0,00;909402,20;387110,40;7900,20;265,80;134,30;96,20;31,00;28,30;19,90;11,50;9,60;
200;2007-12-07;27000000;2;4;32;43;48;1;7;39226323;1;1;3;74;1075;1587;3400;52227;54134;83161;316073;856799;0;0;0;12;241;292;730;11584;12741;18007;77051;201919;27552424,00;2902747,90;274584,20;7951,20;364,80;173,00;115,30;38,30;31,80;22,10;12,50;10,90;
199;2007-11-30;15000000;12;19;20;30;38;7;9;36910143;0;2;7;86;1580;2328;4147;66927;60797;106361;314251;973475;0;0;2;30;423;566;1105;17360;15761;26548;79180;245971;0,00;1365675,20;110730,40;6437,80;233,60;110,90;89,00;28,10;26,70;16,30;11,80;9,00;
198;2007-11-23;27000000;2;10;22;29;48;3;9;38674887;1;6;6;95;1529;2345;4540;71236;67356;109817;360541;1020563;1;3;1;28;349;524;1109;17490;16686;26124;88306;249374;27375964,00;476990,20;135362,10;6106,50;252,90;115,40;85,10;27,60;25,20;16,50;10,80;9,00;
197;2007-11-16;15000000;9;18;23;33;37;1;8;36867306;0;11;9;111;1609;3045;4326;67954;60007;125220;300124;937198;0;2;0;29;353;656;1035;15502;14365;27847;73736;217035;0,00;248016,40;86023,70;4982,00;229,10;84,70;85,20;27,60;27,00;13,80;12,40;9,40;
196;2007-11-09;15000000;5;14;22;25;36;5;6;37087564;2;12;13;121;2112;2501;5241;86667;73232;102408;362900;1157831;1;3;3;23;501;549;1111;18829;15730;23151;81171;258590;7500000,00;228706,60;59910,60;4597,60;175,60;103,80;70,70;21,80;22,20;17,00;10,30;7,60;
195;2007-11-02;40000000;3;16;18;19;40;1;2;42267004;1;7;16;112;1600;2465;4500;77430;64755;116512;335178;1126509;0;1;5;32;418;605;1084;18979;15317;27950;79464;273597;41136124,00;446822,60;55475,40;5660,70;264,10;120,00;93,90;27,80;28,70;17,00;12,70;9,00;
194;2007-10-26;27000000;7;20;38;40;43;1;8;39408381;0;3;8;68;1161;1981;3578;57352;54713;96581;300570;905570;0;2;2;22;272;448;863;13244;13336;21797;73974;213678;0,00;972073,30;103447,00;8693,00;339,40;139,20;110,10;35,00;31,60;19,10;13,20;10,40;
193;2007-10-19;15000000;7;18;34;35;40;7;8;37439085;0;7;8;73;1189;1716;3405;60177;53450;85717;291271;953909;0;0;2;13;211;340;695;12454;11517;17699;65045;210635;0,00;395784,60;98277,50;7692,90;314,80;152,70;109,90;31,70;30,80;20,50;12,90;9,40;
192;2007-10-12;15000000;21;32;36;46;47;3;4;38302342;2;4;7;96;1435;2043;4054;66182;55876;89393;311867;900545;0;1;2;20;370;517;1033;17230;13338;22103;73759;208065;7500000,00;708593,30;114907,00;5984,70;266,90;131,20;94,40;29,50;30,10;20,10;12,40;10,20;
191;2007-10-05;15000000;11;20;27;35;44;2;5;39876656;5;14;25;209;2277;3008;7493;82009;99561;104841;510527;1133366;3;4;6;42;629;804;1821;21131;23892;26504;120170;274698;3000000,00;210776,60;33496,30;2861,90;175,10;92,70;53,20;24,70;17,60;17,80;7,80;8,40;
190;2007-09-28;130000000;22;30;34;35;44;4;5;104686794;0;14;17;244;3403;4564;11749;177745;176487;236790;939144;2758214;0;2;3;72;939;1198;2928;46972;43157;62095;234911;706533;0,00;9839059,00;129318,90;6435,60;307,60;160,50;89,10;30,00;26,00;20,70;11,20;9,10;
189;2007-09-21;27000000;1;17;32;35;37;1;8;38272068;1;7;8;71;1108;1698;3547;55954;56011;87243;309270;881555;1;0;3;16;238;319;769;11722;12258;17799;69415;185311;27247062,00;404590,40;100464,10;8085,60;345,40;157,70;107,80;34,80;30,00;20,60;12,40;10,40;
188;2007-09-14;15000000;5;9;11;29;33;7;9;35565282;0;5;9;127;2117;3156;5600;88707;71965;130442;327388;1105810;0;3;4;41;590;798;1539;22785;17943;32238;79005;266617;0,00;526366,10;82985,60;4200,60;167,90;78,80;63,50;20,40;21,70;12,80;10,90;7,70;
187;2007-09-07;15000000;2;3;33;34;42;3;5;36390961;1;6;6;89;1101;1435;5044;58225;93042;77233;518824;987232;0;0;1;20;220;293;997;12106;19440;16566;116931;220649;15000000,00;448821,80;127368,30;6133,30;330,50;177,50;72,10;31,80;17,20;22,10;7,00;8,80;
186;2007-08-31;39000000;6;18;22;23;37;5;6;40058468;1;6;4;107;1621;2013;5043;79910;73941;98999;385723;1172639;0;0;1;28;332;416;1137;17370;16634;22408;88304;267864;39496528,00;494054,40;210306,90;5615,60;247,10;139,20;79,40;25,50;23,80;19,00;10,40;8,10;
185;2007-08-24;26000000;1;3;16;42;48;2;3;36493180;0;3;7;67;1109;1476;3245;61241;53559;80547;288850;987324;0;0;1;12;256;298;666;13627;11602;17419;62609;221885;0,00;900165,10;109479,50;8170,10;329,00;173,00;112,40;30,30;29,90;21,20;12,70;8,80;
184;2007-08-17;15000000;2;3;13;38;42;7;8;34322929;0;3;6;49;1171;1733;3066;60177;46929;90873;252665;928073;0;0;1;8;261;382;650;12552;9771;19154;53685;199084;0,00;846632,20;120130,20;10507,00;293,10;138,60;111,90;29,00;32,10;17,70;13,70;8,80;
183;2007-08-10;52000000;23;40;42;43;49;2;6;42016325;1;7;11;80;1187;1719;4599;57396;74424;88175;455878;911840;0;1;1;16;239;391;1038;12584;15939;18892;101397;199542;52630236,00;444172,50;80212,90;7878,00;353,90;171,00;91,30;37,30;24,80;22,30;9,30;11,00;
182;2007-08-03;38000000;10;30;33;37;41;1;8;38917723;0;5;8;74;1271;2015;3517;58203;53869;94463;296196;884759;0;2;0;26;305;480;800;13383;12508;21299;70177;200183;0,00;575982,30;102159,00;7888,70;306,10;135,10;110,60;34,10;31,70;19,30;13,20;10,50;
181;2007-07-27;26000000;1;4;21;29;41;7;8;36660439;0;7;2;68;1267;2192;3448;66754;50318;105467;272877;963867;0;0;0;14;271;520;670;14592;10943;23578;59716;219826;0,00;387553,20;384934,60;8086,80;289,30;117,00;106,30;28,00;32,00;16,30;13,50;9,10;
180;2007-07-20;15000000;10;21;25;26;50;4;9;35654323;0;7;8;83;1421;2254;4457;64692;64761;110887;338057;933914;0;1;0;19;305;541;1019;14964;15483;25260;81397;220040;0,00;376917,10;93592,50;6443,50;250,90;110,70;79,90;28,10;24,20;15,10;10,60;9,10;
179;2007-07-13;54000000;9;13;15;31;48;3;6;53271230;1;10;11;146;2065;3140;7335;101651;109592;149305;556679;1505032;0;4;5;48;703;1125;2435;35025;35891;52589;179771;516958;56945074,00;394207,10;101699,60;5473,00;257,90;118,70;72,60;26,70;21,30;16,70;9,60;8,40;
178;2007-07-06;39000000;4;5;19;39;41;8;9;40880070;0;11;15;73;1225;1929;3439;63676;52820;103702;280367;1001577;0;2;1;14;251;438;818;15735;13036;25548;68907;254083;0,00;275011,30;57232,00;8400,00;333,70;148,30;118,80;32,70;34,00;18,50;14,70;9,70;
177;2007-06-29;26000000;8;12;28;33;45;1;3;36927055;0;13;18;83;1831;2753;4582;76184;66071;114610;342852;1031552;0;2;3;23;434;676;1189;18653;16304;27672;84234;251160;0,00;210200,10;43081,50;6673,50;201,60;93,80;80,50;24,70;24,50;15,10;10,80;8,50;
176;2007-06-22;15000000;11;16;17;22;34;5;6;34891009;0;8;8;122;1663;2116;5101;78658;66835;96825;325139;1102275;0;2;0;23;310;464;1090;16872;14527;21869;71203;247822;0,00;322741,80;91588,80;4289,80;209,80;115,40;68,40;22,60;22,90;16,90;10,80;7,50;
175;2007-06-15;27000000;5;7;14;21;40;3;8;37309050;1;13;16;183;2442;4062;6029;92736;73726;144295;361962;1100213;0;0;4;37;486;903;1288;20230;16865;32990;82923;250541;26938896,00;212374,50;48968,10;3058,10;152,70;64,20;61,80;20,50;22,20;12,10;10,40;8,10;
174;2007-06-08;15000000;1;15;17;25;45;2;8;35092002;0;2;14;118;1411;2511;5394;65211;75077;116928;393104;878952;0;0;3;30;373;599;1358;15396;18796;26598;96792;210938;0,00;1298404,00;52638,00;4460,80;248,70;97,80;65,00;27,40;20,50;14,10;9,00;9,50;
173;2007-06-01;15000000;6;22;37;41;42;6;9;35917915;1;6;6;62;1140;1689;3565;52804;54051;80990;302973;816270;1;0;2;13;304;403;824;12304;13037;18578;74592;192150;15000000,00;442987,60;125712,70;8689,80;315,00;148,80;100,70;34,60;29,20;20,80;11,90;10,50;
172;2007-05-25;15000000;25;26;29;49;50;7;8;35736236;1;10;11;85;1250;2064;3329;55510;47876;92448;253331;873481;0;3;3;24;252;494;782;12876;10948;21538;58657;203463;15000000,00;264448,10;68223,70;6306,30;285,80;121,10;107,30;32,80;32,80;18,10;14,20;9,80;
171;2007-05-18;15000000;26;34;37;39;49;2;6;35402968;1;2;6;89;978;1487;4710;49157;71949;76138;375319;755372;0;1;2;13;209;298;964;10867;15462;16874;82481;164384;15000000,00;1309909,80;123910,30;5966,70;361,90;166,60;75,10;36,70;21,60;21,80;9,50;11,20;
170;2007-05-11;52000000;7;12;26;29;49;2;6;42945022;3;6;13;189;1891;3159;7262;81233;98122;129523;502440;1132650;3;3;5;49;504;845;1897;21069;25201;33749;124691;289769;17782555,00;529655,20;69372,70;3408,30;227,10;95,10;59,10;26,90;19,20;15,50;8,60;9,00;
169;2007-05-04;39000000;6;17;35;41;45;1;5;39855286;0;6;6;97;1343;2007;4508;63720;71629;90880;399788;990868;0;1;2;24;268;409;1012;14570;17154;20657;96008;232219;0,00;491548,50;139493,50;6163,10;296,70;139,00;88,40;31,80;24,40;20,60;10,00;9,60;
168;2007-04-27;27000000;7;18;27;36;44;1;2;37036139;0;21;42;99;2336;3608;3724;78227;52694;118911;275854;1000480;0;3;12;21;551;794;814;17626;12023;25884;63511;232738;0,00;130508,20;18518,00;5611,50;158,50;71,80;99,40;24,10;30,90;14,60;13,50;8,80;
167;2007-04-20;15000000;23;26;32;41;45;3;7;35646556;0;2;3;166;1358;2043;6498;58066;88082;88523;487785;826026;0;0;2;40;317;483;1328;12402;18219;19767;103339;176325;0,00;1318922,50;249525,80;3221,00;262,40;122,10;54,80;31,30;17,80;18,90;7,30;10,30;
166;2007-04-13;15000000;7;20;25;38;41;3;7;43833131;1;7;9;163;1520;2210;7741;73439;120877;102623;639307;1095649;0;1;5;40;465;679;2422;23779;39691;33716;213400;369561;15000000,00;463378,80;102277,30;4033,70;288,30;138,80;56,60;30,40;15,90;20,00;6,90;9,60;
165;2007-04-06;27000000;15;23;29;41;48;3;6;37330963;1;4;7;79;1167;1698;4480;61761;66901;89860;367332;932370;1;0;0;17;260;351;995;13878;15051;20360;84616;215414;26945909,00;690622,80;111992,80;7088,10;319,80;153,80;83,30;30,80;24,50;19,50;10,20;9,60;
164;2007-03-30;15000000;9;17;19;41;46;1;8;37397851;0;4;7;89;1239;2057;3555;60164;52189;103128;281418;892553;0;1;2;30;302;530;880;14691;13113;24800;70445;218780;0,00;691860,20;112193,50;6303,00;301,80;127,20;105,10;31,70;31,50;17,00;13,40;10,00;
163;2007-03-23;41000000;5;13;17;40;43;1;3;41639198;1;6;10;107;1699;2620;5472;81497;78967;117172;393933;1144775;0;1;1;24;412;576;1300;18491;19152;26397;96125;265389;41023864,00;513550,10;87442,30;5837,20;245,00;111,20;76,00;26,00;23,20;16,70;10,60;8,70;
162;2007-03-16;27000000;4;14;31;45;49;4;9;39685376;0;6;4;93;1284;1899;4723;57990;69075;89372;362129;909586;0;1;1;27;308;453;1158;13601;16844;20334;88430;217798;0,00;489452,90;208348,20;6400,80;309,00;146,20;84,00;34,90;25,20;20,80;11,00;10,40;
161;2007-03-09;15000000;2;3;25;43;48;6;9;39399388;0;4;6;59;955;1572;3281;52228;56041;85533;313212;880878;0;2;2;8;225;364;737;12371;13601;19735;77354;213324;0,00;728888,60;137897,80;10016,70;412,50;175,40;120,00;38,40;30,90;21,60;12,70;10,70;
160;2007-03-02;41000000;3;16;34;38;48;5;8;43680224;2;11;15;139;1864;2510;6542;75895;92777;105150;490930;1096478;0;4;1;40;429;638;1423;17343;20086;24695;109027;251020;21100851,00;293848,70;61152,30;4713,60;234,30;121,80;66,70;29,30;20,70;19,50;8,90;9,50;
159;2007-02-23;27000000;2;15;18;20;22;2;5;41325092;0;15;13;249;2498;2774;9965;98747;122923;115943;566979;1274259;0;1;5;56;623;699;2286;24248;28460;28846;131233;304244;0,00;203870,40;66755,90;2489,40;165,40;104,20;41,40;21,30;14,70;16,70;7,30;7,70;
158;2007-02-16;15000000;8;19;20;39;50;6;9;40397364;0;7;5;100;1518;2185;4264;71288;64006;109769;329244;1041810;0;3;0;21;334;514;1024;17312;15846;26352;81763;257002;0,00;427057,80;169668,90;6059,60;266,10;129,40;94,70;28,90;27,70;17,20;12,30;9,30;
157;2007-02-09;100000000;14;16;30;36;46;2;8;81618597;1;17;33;226;2832;4273;10942;138995;159121;225145;872969;1880989;0;4;5;55;764;1127;3198;38096;47948;61749;264626;540375;100000000,00;355280,90;51939,10;5417,10;288,20;133,70;74,50;29,90;22,50;17,00;9,40;10,40;
156;2007-02-02;26000000;14;23;27;30;36;1;6;41699374;1;6;17;133;2138;6596;4979;72210;72653;125446;395750;1021443;0;2;4;20;409;1242;1164;16243;16944;26961;93968;228804;27173863,00;514292,20;51510,90;4702,90;195,00;44,20;83,70;29,40;25,20;15,60;10,60;9,70;
155;2007-01-26;15000000;11;15;23;30;38;4;9;38382647;0;7;12;158;2199;3553;5167;74552;69862;128056;352140;1008823;0;1;1;28;354;594;1127;16412;16397;27717;86100;233957;0,00;405759,40;67169,60;3643,90;174,50;75,60;74,20;26,20;24,10;14,00;11,00;9,10;
154;2007-01-19;15000000;5;13;27;33;42;2;4;39462508;1;12;27;153;2419;3909;6152;83963;82007;137036;405624;1109870;0;4;4;44;505;787;1462;18895;20114;30202;99130;261686;15000000,00;243352,10;30693,00;3868,80;163,10;70,60;64,10;23,90;21,10;13,50;9,80;8,50;
153;2007-01-12;15000000;8;11;14;19;25;3;5;41143792;1;8;15;316;2862;3782;10101;101524;125003;130992;601008;1303014;0;3;5;83;802;1075;2664;27739;30715;37142;140457;333406;15000000,00;380580,00;57601,30;1953,00;143,70;76,10;40,70;20,60;14,40;14,70;6,90;7,50;
152;2007-01-05;78000000;17;19;29;36;45;5;6;51493941;2;4;14;113;2016;2669;5761;91708;85296;121301;468646;1373639;2;1;3;36;539;679;1398;22364;20371;30374;114688;337999;39156078,00;952637,90;77240,90;6835,40;255,40;135,00;89,30;28,60;26,50;19,90;11,00;8,90;
151;2006-12-29;67000000;6;9;13;14;35;3;4;49380507;0;7;9;122;2153;3045;6362;105993;91765;148693;454975;1491516;0;1;3;43;624;955;1788;29850;24391;43213;116171;391735;0,00;522022,50;115221,10;6071,30;229,30;113,50;77,60;23,70;23,60;15,60;10,90;7,90;
150;2006-12-22;52000000;9;11;20;38;43;2;3;47631497;0;4;11;108;1782;2470;4608;88394;69456;120749;373842;1303624;0;2;3;32;461;591;1136;22680;17755;30770;93704;336836;0,00;881182,60;90932,80;6615,40;267,20;134,90;103,30;27,40;30,10;18,50;12,80;8,70;
149;2006-12-15;39000000;9;23;35;37;42;3;7;43899584;0;8;16;226;2110;3022;8443;81582;111666;121425;596172;1072415;0;2;3;54;583;756;1916;20272;25424;30025;142859;257340;0,00;406071,10;57618,20;2913,60;208,00;101,60;51,90;27,40;17,20;16,90;7,40;9,80;
148;2006-12-08;27000000;16;17;18;36;47;1;2;40831536;0;2;4;65;1019;1505;3478;54888;52144;84860;293923;927011;0;1;1;16;251;353;869;14233;13586;21206;77340;244244;0,00;1510766,80;214365,50;9422,60;400,70;189,90;117,30;37,90;34,40;22,60;14,00;10,50;
147;2006-12-01;15000000;4;8;16;37;41;2;5;43372422;0;5;9;140;1622;2174;6557;81907;96441;109723;519878;1111142;0;0;4;38;397;573;1610;21621;24243;28992;132026;292223;0,00;641911,80;101202,30;4647,00;267,40;139,60;66,10;27,00;19,70;18,50;8,40;9,30;
146;2006-11-24;15000000;5;8;17;25;40;1;5;46101922;2;18;16;236;2993;3708;7895;107868;107583;137629;504260;1391693;0;5;8;68;729;936;1962;27117;26760;33823;125854;344245;7500000,00;189530,10;60508,70;2930,20;154,00;87,00;58,30;21,70;18,80;15,70;9,20;7,90;
145;2006-11-17;180000000;12;22;32;33;36;2;6;134293684;0;20;29;595;6314;9032;22692;267137;289588;393277;1429929;3520602;0;4;6;166;1678;2406;5744;66743;71200;98182;358685;855206;0,00;9652340,00;97247,10;3385,50;212,60;104,00;59,10;25,60;20,40;16,00;9,40;9,10;
